frame,episode,reward,actor_loss,qf_loss,vf_loss,alpha_loss
38600,193,-125.02906328027167,-0.12483448535203934,325.047607421875,5.519305229187012,-0.017038699239492416
38800,194,-125.28994625243102,-0.11550996452569962,10.650203704833984,5.247369289398193,0.004237369168549776
38800,194,-125.06190928473455,-0.239323228597641,15.492307662963867,4.773288726806641,-0.0037606763653457165
39000,195,-124.71250212095816,-1.4515525102615356,17.844560623168945,5.231456756591797,-0.004220305476337671
39000,195,-124.59788057080557,-2.360107660293579,11.055999755859375,7.441188812255859,-0.00021547439973801374
39200,196,-124.75638311041774,1.5194404125213623,12.009347915649414,7.805295467376709,-0.004274588078260422
39200,196,-125.0970108354318,2.2142672538757324,17.8151798248291,13.016246795654297,-0.004719051532447338
39400,197,-124.94270504858281,-2.7297706604003906,21.808574676513672,14.142972946166992,0.0078846151009202
39400,197,-124.94018902124141,-2.2985517978668213,8.334447860717773,12.444632530212402,0.0027236957103013992
39600,198,-124.78613607449194,-0.07792840898036957,28.61209487915039,4.96596622467041,-0.006064572371542454
39600,198,-124.81213037863567,-0.6750365495681763,22.333160400390625,5.897278308868408,0.0054890988394618034
39800,199,-124.70715321900822,-0.4236619472503662,23.613075256347656,11.138821601867676,-0.005065618548542261
39800,199,-125.15938224955536,-1.3077468872070312,17.369962692260742,11.956177711486816,0.0033343799877911806
40000,200,-124.68999146656391,1.4222025871276855,15.086845397949219,5.204084396362305,0.01125169824808836
40000,200,-125.11088477336511,1.9068677425384521,8.409002304077148,5.770477294921875,0.013918880373239517
40200,201,-124.91435620915873,0.32672780752182007,22.22405242919922,3.200740098953247,-0.005910885985940695
40200,201,-125.15134952592348,-1.8710031509399414,19.8049373626709,6.85833740234375,-0.0167600829154253
40400,202,-124.74491829598668,-1.637393832206726,13.146137237548828,8.471247673034668,0.014311102218925953
40400,202,-125.18288500152909,0.12604671716690063,4.618175506591797,3.565660238265991,0.01067809946835041
40600,203,-125.48750602781216,0.70633465051651,21.776817321777344,5.816925048828125,-0.00604407861828804
40600,203,-125.00886900439562,2.0018649101257324,24.341815948486328,9.513562202453613,-0.01982487551867962
40800,204,-125.09405144602665,0.7992268204689026,214.62545776367188,7.509908676147461,0.008933688513934612
40800,204,-125.28788959336667,2.0530223846435547,578.3417358398438,10.953372955322266,0.00385592901147902
41000,205,-124.79227416710037,0.629223644733429,10.294780731201172,6.202375888824463,0.011641277000308037
41000,205,-125.53215681702662,-0.7583983540534973,13.074169158935547,4.957491874694824,0.010406801477074623
41200,206,-124.84230441191728,0.35306307673454285,175.36795043945312,3.847565174102783,-0.008749444968998432
41200,206,-124.72292041147342,-0.06364608556032181,374.6356506347656,3.3919267654418945,0.004242414608597755
41400,207,-124.56410752788177,-1.7003413438796997,19.729171752929688,8.758321762084961,-0.00628349743783474
41400,207,-125.26775530882679,-0.3528377413749695,13.397018432617188,4.99353551864624,-0.0015575935831293464
41600,208,-124.92298831883554,1.3780280351638794,17.907398223876953,5.458444595336914,-0.010004273615777493
41600,208,-125.09824618110403,0.8702006340026855,17.24372100830078,5.253844261169434,-0.014862366020679474
41800,209,-124.94851039673297,-0.6859833002090454,24.010082244873047,2.97294020652771,0.010446121916174889
41800,209,-124.98120882238163,-0.3337453603744507,148.99154663085938,3.8269927501678467,0.016761859878897667
42000,210,-125.02213689256345,1.1221442222595215,17.288442611694336,5.7158918380737305,-0.0026251678355038166
42000,210,-125.18074944725798,-1.2495739459991455,21.826908111572266,8.099918365478516,0.011337250471115112
42200,211,-125.0295763160239,-1.052855372428894,24.888885498046875,6.126470565795898,0.004280970897525549
42200,211,-125.09752883632147,-0.7422856688499451,13.723705291748047,5.905984878540039,0.0036205770447850227
42400,212,-124.68743964061257,-1.321838140487671,19.039085388183594,16.066009521484375,-0.016240177676081657
42400,212,-124.99135615596542,-0.9992839694023132,21.647907257080078,6.968230724334717,0.006355364806950092
42600,213,-125.0926742400025,1.023826241493225,14.924880027770996,5.500287055969238,-0.002003798261284828
42600,213,-125.163281087519,0.2698998749256134,20.136444091796875,3.5344109535217285,-0.004780648276209831
42800,214,-124.86278814293247,-0.3290645182132721,31.945402145385742,12.713825225830078,-0.007713450584560633
42800,214,-125.08339548212423,0.8643622398376465,18.934703826904297,6.559543609619141,-0.014757507480680943
43000,215,-124.8974762651246,0.5481253862380981,32.64944839477539,5.712889671325684,0.0024416004307568073
43000,215,-125.40075498715427,0.27349427342414856,12.62652587890625,4.381669998168945,0.002599860541522503
43200,216,-124.92166252872892,-0.7904459238052368,20.669282913208008,6.784523963928223,0.004727065097540617
43200,216,-125.33559419869954,0.7570725679397583,12.737615585327148,4.718571186065674,0.012273525819182396
43400,217,-124.66153263702975,-1.5199648141860962,11.527410507202148,5.254079341888428,-0.010228583589196205
43400,217,-125.19227378789176,-2.6807312965393066,19.377504348754883,12.000215530395508,-0.0013685212470591068
43600,218,-124.76185684158538,1.23801589012146,17.443389892578125,11.28210735321045,0.0030961651355028152
43600,218,-125.21982479353294,1.1784701347351074,12.199268341064453,5.835829734802246,0.0022302744910120964
43800,219,-124.96873637586364,-1.0940288305282593,16.547199249267578,4.769962787628174,-0.009537561796605587
43800,219,-125.15585769480262,-1.321994423866272,9.051097869873047,8.870518684387207,-0.004566475749015808
44000,220,-124.82184235138077,1.400298833847046,15.56755542755127,8.528868675231934,0.0034540670458227396
44000,220,-125.17466586486863,-0.07581030577421188,8.263221740722656,5.656569957733154,-0.011280741542577744
44200,221,-124.59867823369137,0.8248317241668701,24.421154022216797,8.214595794677734,0.008447886444628239
44200,221,-125.249373938709,0.3741264343261719,21.487548828125,6.671603202819824,-0.0031450167298316956
44400,222,-124.7124743616564,1.1531739234924316,32.84895324707031,7.696498870849609,0.01259690709412098
44400,222,-125.41181024840105,1.5695711374282837,12.304214477539062,7.748850345611572,0.005734216887503862
44600,223,-124.33578458764822,-0.9647188186645508,14.407224655151367,6.405900001525879,0.007360810413956642
44600,223,-124.71593186637348,0.6284790635108948,16.08740997314453,7.518797874450684,-0.0012223543599247932
44800,224,-124.40337907863919,0.07131092250347137,15.626943588256836,3.5146095752716064,0.001297634793445468
44800,224,-124.96198706467045,-0.4513968229293823,21.26373291015625,7.307272911071777,-0.01059895008802414
45000,225,-124.94170329269552,0.6575816869735718,15.881316184997559,10.78736686706543,0.010295980609953403
45000,225,-125.08482100000933,-1.9772956371307373,14.650096893310547,8.701552391052246,-0.010956603102385998
45200,226,-124.67530005198924,-0.6581823229789734,14.369443893432617,8.213096618652344,-0.004219077527523041
45200,226,-125.44826267228099,-0.08927702903747559,10.382508277893066,3.6593267917633057,-0.022242914885282516
45400,227,-124.99630077105631,-0.3601750135421753,289.39239501953125,8.235877990722656,-0.0021230638958513737
45400,227,-125.07728737378908,-1.1476424932479858,14.762910842895508,4.9594316482543945,-0.00987365934997797
45600,228,-124.60781709587182,-0.7425844669342041,30.05941390991211,6.896513938903809,-0.00737708481028676
45600,228,-125.14139008674198,-0.05353229492902756,14.955917358398438,8.14635181427002,-0.0044326079078018665
45800,229,-124.58082380153509,-0.5761202573776245,235.864990234375,5.82083797454834,0.0010791649110615253
45800,229,-124.95758600935619,-1.3231289386749268,14.498407363891602,6.215196132659912,-0.008794216439127922
46000,230,-124.35541809643591,-0.36650145053863525,15.074159622192383,3.1790733337402344,0.0018094850238412619
46000,230,-125.3448805514101,-2.2692620754241943,9.090963363647461,8.087191581726074,0.0017970544286072254
46200,231,-124.48817229955073,-1.684691071510315,21.63634490966797,13.275357246398926,0.003147486364468932
46200,231,-125.23156415729596,-1.3993310928344727,19.999027252197266,10.144577026367188,-0.0033760908991098404
46400,232,-124.23629755729978,-0.2318710833787918,9.963613510131836,4.444576263427734,0.008786946535110474
46400,232,-124.54608481613813,-0.6335455179214478,21.774351119995117,9.581962585449219,0.019368896260857582
46600,233,-124.6468847743308,-0.7915811538696289,18.99217987060547,6.698402404785156,0.011027899570763111
46600,233,-125.44042386500293,0.15595261752605438,14.388965606689453,3.53877592086792,0.018689535558223724
46800,234,-124.33937920498721,0.48567354679107666,17.88793182373047,8.693328857421875,-0.0071098883636295795
46800,234,-124.63161263426291,0.4865838289260864,8.221855163574219,3.6734726428985596,-0.006342001259326935
47000,235,-124.6088749370881,0.3441305458545685,10.908921241760254,8.06036376953125,0.006140012294054031
47000,235,-124.90994846347735,1.1920702457427979,11.798768997192383,3.5536317825317383,0.018179018050432205
47200,236,-124.37975271729222,-0.9438847303390503,13.089082717895508,6.444630146026611,-0.007222706917673349
47200,236,-124.53764920074707,-0.9960384964942932,21.292491912841797,4.506966590881348,-0.0033418515231460333
47400,237,-124.55326566488021,-0.6628608703613281,23.99985122680664,6.202736854553223,0.008252454921603203
47400,237,-124.46885106927616,-0.7217779159545898,13.309286117553711,5.975236892700195,-0.0032823635265231133
47600,238,-124.33240008217238,0.826499342918396,8.294315338134766,3.9196619987487793,-0.0039863595739007
47600,238,-124.91902214591799,-0.695171594619751,10.406264305114746,3.86438250541687,-0.004558204207569361
47800,239,-124.41634330054764,0.9126670956611633,353.2320556640625,4.8191351890563965,0.01076384074985981
47800,239,-124.80774133119388,-0.6270357966423035,514.1924438476562,4.943319797515869,-0.007497839163988829
48000,240,-124.4237560902223,-0.9376417994499207,20.930953979492188,6.325701713562012,-0.01195857860147953
48000,240,-124.41487396331142,0.009180145338177681,19.141319274902344,3.929389715194702,-0.013802486471831799
48200,241,-124.45014421505087,-0.9422450065612793,26.473432540893555,9.48576545715332,-0.004391694441437721
48200,241,-124.43927819572944,-1.088398814201355,23.449914932250977,7.2288007736206055,-0.0006404296727851033
48400,242,-124.26455734681448,-0.4876531958580017,9.596368789672852,2.804997205734253,-0.0008222111500799656
48400,242,-125.01205331995057,-0.08010430634021759,13.710556030273438,11.687647819519043,-0.0003505769418552518
48600,243,-124.40208875959419,-1.7749799489974976,20.191768646240234,6.022525787353516,-0.0019507270772010088
48600,243,-124.77970746858527,-0.97225421667099,14.653558731079102,5.011585712432861,0.005168748553842306
48800,244,-124.26068086998828,-0.13490420579910278,536.2921142578125,3.754051923751831,0.010912480764091015
48800,244,-124.77361730029318,1.1075177192687988,1141.9908447265625,7.6561102867126465,0.005510861985385418
49000,245,-124.42845007533238,-1.9427680969238281,16.230693817138672,9.358280181884766,0.0020126239396631718
49000,245,-124.36573795724158,-2.4431676864624023,14.225166320800781,17.43724822998047,0.00010365655180066824
49200,246,-124.28291252819949,-1.0167261362075806,22.652359008789062,7.208930492401123,-0.002980440156534314
49200,246,-124.44928054495243,-0.2548266053199768,15.286006927490234,5.4808125495910645,0.004656516015529633
49400,247,-124.57860576769995,0.8242295980453491,10.128756523132324,4.2700581550598145,-0.002523072063922882
49400,247,-124.03322499812795,0.1416085660457611,12.537485122680664,1.915534257888794,0.00899177324026823
49600,248,-124.35946640511446,-0.2470938116312027,17.521406173706055,3.1348490715026855,-0.0058089434169232845
49600,248,-125.21525389619583,-1.58098566532135,25.007537841796875,7.313471794128418,-0.004678698256611824
49800,249,-124.53778293118546,-2.0318288803100586,7.750868797302246,7.374265670776367,0.0037456960417330265
49800,249,-124.60424971217518,-1.5393857955932617,16.001686096191406,4.895085334777832,0.007521601393818855
50000,250,-124.28830260790478,0.7349543571472168,12.598114013671875,11.187036514282227,0.01332507561892271
50000,250,-124.32772168196728,1.728200078010559,10.520873069763184,12.361730575561523,0.020103154703974724
