reward,length,timestamp
-224.652,200,1757495730.0024657
-123.74311,200,1757495733.2969587
-121.394066,200,1757495736.1558633
-118.2287,200,1757495738.887021
-232.03204,200,1757495741.7198665
-241.14674,200,1757495744.8930054
-228.95166,200,1757495747.6339118
-115.005356,200,1757495750.370455
-126.21196,200,1757495753.8871968
-1.161215,200,1757495756.5965147
-118.652176,200,1757495759.2789185
-127.16576,200,1757495762.147123
-122.62277,200,1757495765.2180493
-233.95145,200,1757495767.89905
-127.87299,200,1757495770.5824142
-121.736465,200,1757495773.3413813
-119.53879,200,1757495776.1842153
-1.2914363,200,1757495779.0129983
-118.3818,200,1757495781.7837977
-124.61172,200,1757495785.4171753
-234.64743,200,1757495789.0641706
-1.4683056,200,1757495792.509877
-0.5511626,200,1757495795.2554379
-117.27922,200,1757495798.03572
-119.11383,200,1757495800.7193625
-125.394424,200,1757495803.4278617
-127.36929,200,1757495806.4031699
-238.59012,200,1757495809.6520698
-124.31319,200,1757495812.7925472
-238.45059,200,1757495815.583147
-118.14975,200,1757495818.3526871
-116.01703,200,1757495821.4735
-114.277794,200,1757495824.4886959
-0.69188094,200,1757495827.2401724
-114.66702,200,1757495830.6148098
-1.6334385,200,1757495833.7763097
-242.05547,200,1757495836.8910005
-118.36411,200,1757495840.108768
-121.19949,200,1757495843.4147813
-124.620865,200,1757495846.1245978
-0.85110116,200,1757495849.3591166
-125.0724,200,1757495852.0911438
-1.9000368,200,1757495854.8496463
-125.790634,200,1757495858.3122518
-123.56396,200,1757495861.1916363
-1.4495723,200,1757495864.1752117
-127.216805,200,1757495866.9496148
-126.94131,200,1757495870.144355
-2.10202,200,1757495873.79496
-242.3891,200,1757495877.4284594
