reward,length,timestamp
-359.5381,200,1757493887.16675
-242.07874,200,1757493889.6459641
-122.12806,200,1757493891.998752
-272.8611,200,1757493894.313986
-252.41939,200,1757493896.6658192
-123.92774,200,1757493899.0994184
-2.151822,200,1757493901.5849602
-121.215324,200,1757493904.0526266
-125.626076,200,1757493906.511881
-237.44926,200,1757493908.8962061
-126.94357,200,1757493911.335567
-121.36392,200,1757493913.8078334
-229.92076,200,1757493916.29634
-122.047714,200,1757493918.8868372
-229.89662,200,1757493921.443889
-240.96298,200,1757493924.0183876
-241.39894,200,1757493926.4884555
-122.72222,200,1757493928.8990047
-128.90826,200,1757493931.3702285
-127.08671,200,1757493933.9189897
-118.39044,200,1757493936.4344049
-1.2295091,200,1757493939.005509
-364.60217,200,1757493941.5785544
-339.23004,200,1757493944.0791006
-238.17207,200,1757493946.670027
-121.862885,200,1757493949.2616296
-124.88525,200,1757493951.8473837
-124.92756,200,1757493954.4391537
-307.6288,200,1757493957.0280147
-1.1681662,200,1757493959.61519
-116.96691,200,1757493962.1570673
-247.38127,200,1757493964.7354655
-238.47357,200,1757493967.3018858
-240.76178,200,1757493969.8884819
-236.60652,200,1757493972.4300728
-247.33563,200,1757493974.9686785
-229.7036,200,1757493977.5300188
-238.05925,200,1757493980.130841
-2.1656592,200,1757493982.740669
-124.40948,200,1757493985.3054252
-120.33345,200,1757493987.7760897
-2.3045666,200,1757493990.1548731
-238.93942,200,1757493992.5262263
-122.69434,200,1757493994.8617032
-1.6782476,200,1757493997.2418518
-124.39278,200,1757493999.6276357
-117.50483,200,1757494002.0056958
-116.67608,200,1757494004.378288
-121.40117,200,1757494006.7582576
-257.62357,200,1757494009.231463
-128.16388,200,1757494011.6725883
-350.99182,200,1757494014.1073785
-1.313533,200,1757494016.5588086
-256.2931,200,1757494019.069855
-123.80396,200,1757494021.5946043
-122.69002,200,1757494024.0501614
-122.41763,200,1757494026.5046604
-127.52952,200,1757494028.9755611
-5.5319376,200,1757494031.446715
-127.81655,200,1757494033.9279416
-120.67601,200,1757494036.4609125
-247.12471,200,1757494038.9948328
-117.63428,200,1757494041.4964345
-124.0685,200,1757494043.9400597
-222.14037,200,1757494046.4143543
-4.601493,200,1757494049.0041823
-243.50845,200,1757494051.606016
-240.50159,200,1757494054.1207995
-126.99473,200,1757494056.6462474
-5.642752,200,1757494059.113806
-127.543236,200,1757494061.6243572
-4.205568,200,1757494064.1466742
-129.72612,200,1757494066.7538369
-245.75505,200,1757494069.3512757
-124.684906,200,1757494071.7937152
-241.97604,200,1757494074.2536237
-256.36017,200,1757494076.658859
-130.06485,200,1757494079.0493717
-3.8612697,200,1757494081.5490212
-360.39194,200,1757494084.1219695
-118.008995,200,1757494086.6257358
-119.18379,200,1757494089.096657
-5.2958684,200,1757494091.6025183
-120.43372,200,1757494094.1677194
-122.00413,200,1757494096.764451
-4.22001,200,1757494099.340325
-246.70966,200,1757494101.9442234
-120.30274,200,1757494104.526516
-119.08586,200,1757494107.1398566
-123.566025,200,1757494109.5704935
-247.22878,200,1757494111.9645183
-1.8953825,200,1757494114.337091
-125.086464,200,1757494116.7355168
-117.49419,200,1757494119.1956105
-118.69473,200,1757494121.6483688
-330.82974,200,1757494124.0548904
-123.02391,200,1757494126.5030007
-129.33359,200,1757494128.8840168
-119.87983,200,1757494132.1589613
-131.23744,200,1757494135.489835
-248.54327,200,1757494138.4820383
-126.40179,200,1757494141.430211
-238.01736,200,1757494144.2750287
-119.4516,200,1757494147.2529485
-122.45353,200,1757494150.5051548
-117.08163,200,1757494153.704809
-1.5083997,200,1757494156.9452097
-228.71861,200,1757494160.2307255
-3.6350336,200,1757494163.622955
-258.10785,200,1757494167.071393
-2.6866841,200,1757494170.5296707
-120.32091,200,1757494173.999286
-123.69006,200,1757494177.3598967
-234.78421,200,1757494180.792568
-1.3897666,200,1757494183.9390342
-232.46732,200,1757494187.1424077
-247.56638,200,1757494190.3922906
-242.33974,200,1757494193.671773
-126.38689,200,1757494196.6133988
-117.6353,200,1757494199.7837617
-117.87644,200,1757494202.9403005
-121.287636,200,1757494206.2678516
-125.78326,200,1757494209.476079
-125.69357,200,1757494212.6204069
-127.41092,200,1757494215.4699826
-123.36069,200,1757494218.3902295
-227.32562,200,1757494221.2934756
-125.447205,200,1757494224.159303
-123.89487,200,1757494227.1576004
-120.346794,200,1757494230.0470188
-236.53966,200,1757494232.8967342
-357.7816,200,1757494235.7341943
-228.78346,200,1757494238.61048
-117.05153,200,1757494241.4634671
-126.13501,200,1757494244.3348634
-3.2864454,200,1757494247.3236408
-122.6411,200,1757494250.4698613
-130.3053,200,1757494253.3529742
-126.393585,200,1757494256.3110898
-239.33922,200,1757494259.435886
-130.92487,200,1757494262.353098
-123.02928,200,1757494265.2236319
-122.134224,200,1757494268.390252
-5.0327315,200,1757494271.4420283
-119.96906,200,1757494274.3419638
-122.21472,200,1757494277.2852526
-233.68126,200,1757494280.2301702
-1.942863,200,1757494283.0928001
-0.5183781,200,1757494285.9494865
-117.54518,200,1757494289.1734037
-118.429726,200,1757494292.119393
-124.89012,200,1757494295.0429184
-127.74774,200,1757494298.098229
-242.87,200,1757494301.2421496
-124.80924,200,1757494304.3056147
-248.10674,200,1757494307.2274766
-121.967354,200,1757494310.4339685
-118.65808,200,1757494313.3335948
-117.553764,200,1757494316.2374067
-4.647283,200,1757494319.2173214
-116.54553,200,1757494322.1682475
-3.6971154,200,1757494325.0928357
-249.35466,200,1757494328.1008615
-120.38238,200,1757494331.3818078
-122.08005,200,1757494334.55007
-126.20615,200,1757494337.5105243
-4.9999995,200,1757494340.7382677
-128.04314,200,1757494343.6803968
-7.620943,200,1757494346.6184814
-128.90236,200,1757494349.5808191
-130.26152,200,1757494352.521408
-11.355701,200,1757494355.4535255
-132.84155,200,1757494358.46356
-131.58627,200,1757494361.4313526
-9.124698,200,1757494364.5623221
-258.63766,200,1757494367.5257635
