episode,frame_idx,reward,actor_loss,critic_loss
450,90000,-652.3105060281673,11.769495964050293,9.382822036743164
451,90200,-394.7196542980103,0.13482318818569183,0.009024296887218952
452,90400,-953.5997889201907,83.46935272216797,61.79194641113281
453,90600,-392.50455120189093,0.851008415222168,0.13128550350666046
454,90800,-131.20817869100313,-0.31882375478744507,0.027038544416427612
455,91000,-657.9505360308767,0.8634418249130249,0.4293804168701172
456,91200,-935.7866664481741,63.54204177856445,60.309505462646484
457,91400,-133.33857410450065,-0.11739413440227509,0.006503120064735413
458,91600,-895.8809851167208,21.501277923583984,22.313228607177734
459,91800,-657.855241561774,1.0880746841430664,0.23820124566555023
460,92000,-893.7212759768441,33.22087860107422,35.5803337097168
461,92200,-911.9035336606158,42.374481201171875,24.80215835571289
462,92400,-937.1510380249964,78.37113189697266,59.264808654785156
463,92600,-849.7065959132808,48.351402282714844,48.308860778808594
464,92800,-131.07574815088108,0.35517191886901855,0.07079922407865524
465,93000,-131.3723364866712,0.029822494834661484,0.0002065646549453959
466,93200,-1037.69760570707,46.8587760925293,39.8206787109375
467,93400,-941.1588358711467,53.20064926147461,57.14468002319336
468,93600,-983.5136473816555,98.77339935302734,61.393577575683594
469,93800,-1061.5241659722406,33.93272399902344,36.38945770263672
470,94000,-1022.3478795522767,33.76325988769531,34.84397506713867
471,94200,-914.5723957765006,42.9122428894043,45.165802001953125
472,94400,-911.2172552267479,25.173620223999023,24.14461898803711
473,94600,-932.2893298132622,83.9853515625,54.09712600708008
474,94800,-914.1810218618103,47.04794692993164,40.287960052490234
475,95000,-870.8583404619671,59.97880172729492,37.32874298095703
476,95200,-854.5213862581107,47.481849670410156,50.103546142578125
477,95400,-1007.1947471922915,42.46210479736328,45.29248809814453
478,95600,-793.9366286127263,47.67467498779297,51.219383239746094
479,95800,-932.2702801910158,51.3932991027832,48.16507339477539
480,96000,-915.2140020777342,54.746665954589844,42.962730407714844
481,96200,-850.5728436862141,60.793212890625,49.177520751953125
482,96400,-813.5678871792395,56.47892761230469,59.56572723388672
483,96600,-130.11438152850297,-0.1675259917974472,0.012906634248793125
484,96800,-933.9486984707265,56.75690841674805,59.73011779785156
485,97000,-891.8918071996616,33.99422073364258,28.559738159179688
486,97200,-919.1512610147392,51.75689697265625,39.519840240478516
487,97400,-1029.7593278787647,124.4054183959961,38.547027587890625
488,97600,-906.3781630866213,20.795452117919922,21.522459030151367
489,97800,-392.17135216742037,-0.061675865203142166,0.0028885803185403347
490,98000,-395.11053311801965,0.21289962530136108,0.020997751504182816
491,98200,-265.6149244251945,-0.06724229454994202,0.0031760623678565025
492,98400,-933.4632942969305,138.18370056152344,58.41942596435547
493,98600,-528.3005461988182,2.58325457572937,0.6056406497955322
494,98800,-266.7437076610564,0.419929176568985,0.062066879123449326
495,99000,-901.2762993178042,30.370256423950195,26.77127456665039
496,99200,-525.7866095859689,-0.3511555790901184,0.011791185475885868
497,99400,-132.81678197119436,-0.028158709406852722,0.000819615728687495
498,99600,-134.2512679725649,0.6121195554733276,0.056066058576107025
499,99800,-260.77085926935314,0.16349025070667267,0.005040529649704695
500,100000,-393.6605065968873,0.3013378977775574,0.025381730869412422
